"id","technology_id","city_id","start_experience_range","end_experience_range","candidate_id","is_main_tech","state_initials"
f18b3c31-228d-4392-a08e-2b8ddf80b7f4,"641017c0-32ce-4a39-bea0-9d15391bbc33",b57caf43-64da-4053-b05f-f671a1006e5b,3,4,"897121e4-d1bf-4469-8303-e2ace82c9b4f",false,RS
"8b769fd2-b52f-4853-b705-7a455be39f84","5df718cd-4908-48cf-acd1-35c1933f8616",b57caf43-64da-4053-b05f-f671a1006e5b,3,4,"897121e4-d1bf-4469-8303-e2ace82c9b4f",false,RS
"9a5f502d-c2e4-41db-b563-61bcb871210e","8b21bbf1-b3a2-40f9-85d8-f7692729c429",b57caf43-64da-4053-b05f-f671a1006e5b,3,4,"897121e4-d1bf-4469-8303-e2ace82c9b4f",false,RS
ed01695a-092b-4ea2-b517-3bd4a27bd26f,"5708555a-7f92-4614-923b-d8914cadc44e",b57caf43-64da-4053-b05f-f671a1006e5b,3,4,"897121e4-d1bf-4469-8303-e2ace82c9b4f",false,RS
c81f1b87-2c51-422a-85aa-85de4bd1d8f4,"0995a25a-0742-4631-9169-76097beb307e",b57caf43-64da-4053-b05f-f671a1006e5b,3,4,"897121e4-d1bf-4469-8303-e2ace82c9b4f",false,RS
"02a9a75d-a386-4b4c-8383-ec17a464d34f","46f06f61-fede-4020-b6dc-92e7d3b2d311",b57caf43-64da-4053-b05f-f671a1006e5b,3,4,"897121e4-d1bf-4469-8303-e2ace82c9b4f",false,RS
c1d5c786-9171-43d6-a52d-6dff2fcf9575,"4719e667-7d51-4210-a767-7a8a3e06e20d",b57caf43-64da-4053-b05f-f671a1006e5b,3,4,"897121e4-d1bf-4469-8303-e2ace82c9b4f",false,RS
"65825a6f-10c0-45f3-a5a2-5323fab26564","309aa1d1-9a4f-4ac7-b2fe-977a45c3b759",d5139da7-3dd0-4077-b331-7356d7539bdf,3,4,"15286353-9026-4208-9afa-46fc4bb38667",true,PB
d311d144-139a-43c1-b847-5b02eff19cb2,b2d2b12c-9759-4077-a9aa-d0156ed68ba4,d5139da7-3dd0-4077-b331-7356d7539bdf,3,4,"15286353-9026-4208-9afa-46fc4bb38667",false,PB
"45a4de55-2450-438d-9f11-c28856b8a31e","13fa716d-3467-4889-bef9-55b7a224225b",d5139da7-3dd0-4077-b331-7356d7539bdf,3,4,"15286353-9026-4208-9afa-46fc4bb38667",false,PB
"52ae8c37-066a-4aab-8014-e90eaa7e8656","571ebf36-b0c5-4215-b209-f2cbece92720","90a53df1-3abd-4989-a075-e807e890eb91",2,3,bc58c9a1-3fd9-439b-b0fe-2761d9384a51,true,MG
"00820e0f-4c4d-4a66-916c-79993efa5504","868fd264-c23f-4670-9271-db840f7d3018","90a53df1-3abd-4989-a075-e807e890eb91",2,3,bc58c9a1-3fd9-439b-b0fe-2761d9384a51,false,MG
f4ce51d7-a442-4485-a308-6fb569a45b2b,"44726449-ba64-4f38-a172-2df792cfd018","90a53df1-3abd-4989-a075-e807e890eb91",2,3,bc58c9a1-3fd9-439b-b0fe-2761d9384a51,false,MG
bc819481-f48a-4d6b-9dfe-5d27a4ef7368,c4379e3f-4898-4ce1-88c8-5f5cd9f64419,"90a53df1-3abd-4989-a075-e807e890eb91",2,3,bc58c9a1-3fd9-439b-b0fe-2761d9384a51,false,MG
"93e7cf60-9d0f-4f66-bfb2-5e1c05026516","0995a25a-0742-4631-9169-76097beb307e","90a53df1-3abd-4989-a075-e807e890eb91",2,3,bc58c9a1-3fd9-439b-b0fe-2761d9384a51,false,MG
c51db598-2c75-4c7e-bec9-6f1641f390ba,"571ebf36-b0c5-4215-b209-f2cbece92720",a4693726-8e5a-43b8-81eb-028c7fa249ac,6,7,"38a07607-d59e-4ed3-ad41-7272e10f31c3",true,RJ
d9cb27c6-7bbb-4c8c-9c1b-a892532140e9,dea7ac2e-37e8-4c68-ae5d-e4683865e407,a4693726-8e5a-43b8-81eb-028c7fa249ac,6,7,"38a07607-d59e-4ed3-ad41-7272e10f31c3",true,RJ
f32f7d6d-5ed6-4e12-ad5a-aaaa62dddd10,e90bc524-e19c-4fd6-b01a-0acfb53b31ce,a4693726-8e5a-43b8-81eb-028c7fa249ac,6,7,"38a07607-d59e-4ed3-ad41-7272e10f31c3",false,RJ
"2690d91b-6248-42ba-8baf-69c837e1d9fc",c4379e3f-4898-4ce1-88c8-5f5cd9f64419,a4693726-8e5a-43b8-81eb-028c7fa249ac,6,7,"38a07607-d59e-4ed3-ad41-7272e10f31c3",false,RJ
"7c543f69-6f50-4ca1-8013-fb8af0437880","0995a25a-0742-4631-9169-76097beb307e",a4693726-8e5a-43b8-81eb-028c7fa249ac,6,7,"38a07607-d59e-4ed3-ad41-7272e10f31c3",false,RJ
eb111a43-d498-4567-a024-d5053a099ca0,ee86754d-fe6e-4146-bd6b-f09abe80d12c,a4693726-8e5a-43b8-81eb-028c7fa249ac,6,7,"38a07607-d59e-4ed3-ad41-7272e10f31c3",false,RJ
"969aafdb-46f9-4ce7-b33e-8a0d15986f94","98fc50aa-b74c-423a-8a07-80efe79c23e6",a4693726-8e5a-43b8-81eb-028c7fa249ac,6,7,"38a07607-d59e-4ed3-ad41-7272e10f31c3",false,RJ
e5eb0de0-7a76-414e-9413-47f6b97b20fa,"94e1ac53-7c16-4b7e-9730-d1fe0c21e8cc",a4693726-8e5a-43b8-81eb-028c7fa249ac,6,7,"38a07607-d59e-4ed3-ad41-7272e10f31c3",false,RJ
"3c075f40-304b-4db1-8d15-8be363845bd8",daccdf72-e4b0-42f8-ba98-e647ced43f8a,a4693726-8e5a-43b8-81eb-028c7fa249ac,6,7,"38a07607-d59e-4ed3-ad41-7272e10f31c3",false,RJ
"8f86bdd3-d066-4fe5-90dd-5cc024ab0dfe","46f06f61-fede-4020-b6dc-92e7d3b2d311",a4693726-8e5a-43b8-81eb-028c7fa249ac,6,7,"38a07607-d59e-4ed3-ad41-7272e10f31c3",false,RJ
"95a18e28-b8f3-4cd4-9cea-353b767ad722","13fa716d-3467-4889-bef9-55b7a224225b",a4693726-8e5a-43b8-81eb-028c7fa249ac,6,7,"38a07607-d59e-4ed3-ad41-7272e10f31c3",false,RJ
"614bb405-5ec5-440f-ab03-fec65d8f06f1",ae7ad367-b9a6-46ae-8856-31eac16bba39,a4693726-8e5a-43b8-81eb-028c7fa249ac,6,7,"38a07607-d59e-4ed3-ad41-7272e10f31c3",false,RJ
dbb78c39-bdc6-4906-9a43-8bc67fb3923a,ac57f746-00c1-4aa1-ab3b-c70ca6a9fd86,a4693726-8e5a-43b8-81eb-028c7fa249ac,6,7,"38a07607-d59e-4ed3-ad41-7272e10f31c3",false,RJ
"32ec62d7-657f-4d77-8f23-ba9214cd92d4","3df946cd-f5c4-4717-91a2-dbc0432735f7",a4693726-8e5a-43b8-81eb-028c7fa249ac,6,7,"38a07607-d59e-4ed3-ad41-7272e10f31c3",false,RJ
b98946c8-0e7b-413e-a09d-a773a5a1b001,"13fa716d-3467-4889-bef9-55b7a224225b",d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"9088cf7b-f3a3-4917-92a5-2ede68e68d2c",true,SP
"96dd6cff-3a62-4cd9-a593-effb5e4a7acd",ae7ad367-b9a6-46ae-8856-31eac16bba39,d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"9088cf7b-f3a3-4917-92a5-2ede68e68d2c",false,SP
"02f1a9e0-8344-4e1b-87d5-75d187fe43cb","8b21bbf1-b3a2-40f9-85d8-f7692729c429",d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"9088cf7b-f3a3-4917-92a5-2ede68e68d2c",true,SP
d709ebdf-04ff-4ae5-82f8-96466cec2243,"8a7a8773-cd48-4307-a62d-7aa7b1e6c554",d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"9088cf7b-f3a3-4917-92a5-2ede68e68d2c",false,SP
b0acc4f3-3183-4be7-9f41-9035a53f46a5,ee86754d-fe6e-4146-bd6b-f09abe80d12c,d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"9088cf7b-f3a3-4917-92a5-2ede68e68d2c",false,SP
f525111d-8fcf-43d5-8a91-38565c350041,"571ebf36-b0c5-4215-b209-f2cbece92720",d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"9088cf7b-f3a3-4917-92a5-2ede68e68d2c",false,SP
"0cdeedbb-d64e-4426-8dec-f594ea9d586f","868fd264-c23f-4670-9271-db840f7d3018",d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"9088cf7b-f3a3-4917-92a5-2ede68e68d2c",false,SP
"489dbac5-65b1-492a-bee7-410e2b8fafec",f2622e2f-9d68-4386-9ec3-156ddefa5a5f,d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"9088cf7b-f3a3-4917-92a5-2ede68e68d2c",false,SP
"44d7decb-e9e1-413a-bfa2-785073d7736d","0995a25a-0742-4631-9169-76097beb307e",d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"9088cf7b-f3a3-4917-92a5-2ede68e68d2c",false,SP
"1c1dce1c-0406-4979-a4ec-2d056b6effe7","1be7f06f-2430-49cb-a977-1f01bdfa5ebc",d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"9088cf7b-f3a3-4917-92a5-2ede68e68d2c",false,SP
"0a21dd44-52fe-4c32-8536-010190c8da70","565c1332-859e-4de4-871b-536f092e432f",d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"9088cf7b-f3a3-4917-92a5-2ede68e68d2c",false,SP
"7ea8256e-3502-4ba0-8c3f-85492c685a61",c4379e3f-4898-4ce1-88c8-5f5cd9f64419,d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"9088cf7b-f3a3-4917-92a5-2ede68e68d2c",false,SP
"83374de9-62e9-484c-a4ba-0a2f6889aa19",e90bc524-e19c-4fd6-b01a-0acfb53b31ce,d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"9088cf7b-f3a3-4917-92a5-2ede68e68d2c",false,SP
dcb8cb08-a63f-49f0-8000-74b31ceb0a1a,"0995a25a-0742-4631-9169-76097beb307e","11563ebc-7519-44e5-8b02-4a18dfc17066",4,5,b39de838-e995-4489-b947-eb6cd75b4a0f,false,SC
"535e3419-3448-4d1e-b067-9e7d439c251e","571ebf36-b0c5-4215-b209-f2cbece92720","11563ebc-7519-44e5-8b02-4a18dfc17066",4,5,b39de838-e995-4489-b947-eb6cd75b4a0f,true,SC
"438166e2-d189-4a05-b56b-835a783c9a44",ae7ad367-b9a6-46ae-8856-31eac16bba39,"11563ebc-7519-44e5-8b02-4a18dfc17066",4,5,b39de838-e995-4489-b947-eb6cd75b4a0f,false,SC
"73065825-ade4-4340-b468-f0a06c373282","4ce42640-0125-421d-a239-3b0b19125087","11563ebc-7519-44e5-8b02-4a18dfc17066",4,5,b39de838-e995-4489-b947-eb6cd75b4a0f,false,SC
c90cfae6-2dc6-4c8e-b042-bc5c2d5000ba,"56850884-1231-4ecc-9cad-487ce1886d08","11563ebc-7519-44e5-8b02-4a18dfc17066",4,5,b39de838-e995-4489-b947-eb6cd75b4a0f,false,SC
fc764ff7-bfd3-4a6a-aeb9-b3205bb5179d,"13fa716d-3467-4889-bef9-55b7a224225b","11563ebc-7519-44e5-8b02-4a18dfc17066",4,5,b39de838-e995-4489-b947-eb6cd75b4a0f,true,SC
c18fc4cc-f05b-48eb-9836-8754fe28f79b,"0b9550ea-4612-47a3-af54-da4d46088a4f","11563ebc-7519-44e5-8b02-4a18dfc17066",4,5,b39de838-e995-4489-b947-eb6cd75b4a0f,false,SC
e245c46c-475a-4551-90b4-f1dc341c235d,"309aa1d1-9a4f-4ac7-b2fe-977a45c3b759","11563ebc-7519-44e5-8b02-4a18dfc17066",4,5,b39de838-e995-4489-b947-eb6cd75b4a0f,false,SC
e8ee9fb1-4118-44a2-b788-4bb5654d9fb8,ee86754d-fe6e-4146-bd6b-f09abe80d12c,"11563ebc-7519-44e5-8b02-4a18dfc17066",4,5,b39de838-e995-4489-b947-eb6cd75b4a0f,false,SC
c788cefb-8203-4814-81eb-5072e8fd8f61,"7dafeb27-2e58-462e-81ea-c37c12a62d9e",b7650e65-b3a9-4e8f-80fa-a424fffa8411,2,3,ef77e190-39d8-40c7-86d1-d17bd9213506,false,PR
"66755b2e-66fb-4eed-8fc1-3c22243546cc",c48415f7-4a86-4b0e-8b10-13a68b01475c,b7650e65-b3a9-4e8f-80fa-a424fffa8411,2,3,ef77e190-39d8-40c7-86d1-d17bd9213506,false,PR
d8654ed4-db82-4f92-acbc-2d060b77c4d1,c1eff361-b887-4b2c-9ca7-3df160813f68,b7650e65-b3a9-4e8f-80fa-a424fffa8411,2,3,ef77e190-39d8-40c7-86d1-d17bd9213506,true,PR
a25d8a7d-cb2d-46a0-b322-f2385dbeeeb8,"72405602-da9a-40de-9471-6d2623e42f7c",b7650e65-b3a9-4e8f-80fa-a424fffa8411,2,3,ef77e190-39d8-40c7-86d1-d17bd9213506,false,PR
"51ffe371-6a8f-4c09-ab30-1e606e3f3a07","35fcde23-0d6f-4cd5-b2dc-c4a6f431b5df",b7650e65-b3a9-4e8f-80fa-a424fffa8411,2,3,ef77e190-39d8-40c7-86d1-d17bd9213506,false,PR
"4dce651f-1614-403e-bf87-a5e0463e8d10","770d4468-83f1-427e-9bba-52b78acfcfb5",b7650e65-b3a9-4e8f-80fa-a424fffa8411,2,3,ef77e190-39d8-40c7-86d1-d17bd9213506,false,PR
"50f7ff84-40ed-4027-a9ec-adea590a4393",e90bc524-e19c-4fd6-b01a-0acfb53b31ce,b7650e65-b3a9-4e8f-80fa-a424fffa8411,2,3,ef77e190-39d8-40c7-86d1-d17bd9213506,false,PR
"1ce66bb0-cc0c-40a4-8fcb-484ce9a3a1d8",c4379e3f-4898-4ce1-88c8-5f5cd9f64419,b7650e65-b3a9-4e8f-80fa-a424fffa8411,2,3,ef77e190-39d8-40c7-86d1-d17bd9213506,false,PR
e8ada98d-90dd-49f8-8f1e-722c196ab95d,"868fd264-c23f-4670-9271-db840f7d3018",b7650e65-b3a9-4e8f-80fa-a424fffa8411,2,3,ef77e190-39d8-40c7-86d1-d17bd9213506,false,PR
"7a9e39c7-5f92-4505-a9cb-21d8041a3809","8697a608-45b7-4703-8580-62a8b5ef12a9",b7650e65-b3a9-4e8f-80fa-a424fffa8411,2,3,ef77e190-39d8-40c7-86d1-d17bd9213506,false,PR
e0a40d6c-5e2d-4b80-a968-4fbf03f6ec0a,"630dab2d-8e50-4863-9586-c86b18c796c7",b7650e65-b3a9-4e8f-80fa-a424fffa8411,2,3,ef77e190-39d8-40c7-86d1-d17bd9213506,false,PR
"11628acb-1bfa-4f32-b079-0ebf7ed22ee6","8d9a7699-3fbb-4f63-9f3e-cdc4bccd7fe1",b7650e65-b3a9-4e8f-80fa-a424fffa8411,2,3,ef77e190-39d8-40c7-86d1-d17bd9213506,false,PR
"8c399359-328f-4ef8-af2f-a3c86b37df73",c794fa51-eb6e-44ce-b673-0d509e244f38,b7650e65-b3a9-4e8f-80fa-a424fffa8411,2,3,ef77e190-39d8-40c7-86d1-d17bd9213506,false,PR
"7b337a8f-cf28-44e7-b969-b27946886d86","309aa1d1-9a4f-4ac7-b2fe-977a45c3b759",b7650e65-b3a9-4e8f-80fa-a424fffa8411,2,3,ef77e190-39d8-40c7-86d1-d17bd9213506,true,PR
"12b674da-be0a-48fc-9878-a4bb40eee273",f088f372-ae2c-459c-bb9d-6a52d01d7a14,b7650e65-b3a9-4e8f-80fa-a424fffa8411,2,3,ef77e190-39d8-40c7-86d1-d17bd9213506,false,PR
"8a24e632-4785-46a2-8356-c0e3e2257eba",aff76b46-d50e-4039-8112-5ef151862777,d89d33d7-59c3-415b-9d20-58d81647753b,4,5,b97740b9-e6cf-4cc7-a734-a1097e120add,false,SP
a03fbbb5-0648-41c8-9aab-d8a24bf8f03d,"309aa1d1-9a4f-4ac7-b2fe-977a45c3b759",d89d33d7-59c3-415b-9d20-58d81647753b,4,5,b97740b9-e6cf-4cc7-a734-a1097e120add,false,SP
"9ea469eb-0c7d-4a30-bb1e-407d37491061","884ffb9e-67dc-4860-9bdf-27558965b783",d89d33d7-59c3-415b-9d20-58d81647753b,4,5,b97740b9-e6cf-4cc7-a734-a1097e120add,true,SP
"2c674fa3-ce54-4e10-bb1e-7f74c27751d9",fa64dd14-89f1-4573-8ce4-48502e3fa350,d89d33d7-59c3-415b-9d20-58d81647753b,4,5,b97740b9-e6cf-4cc7-a734-a1097e120add,false,SP
"86bb2a5f-9cea-4cef-86fe-5f67b7fc96d5","34a03f5f-c049-4266-ab31-a03def694d19",d89d33d7-59c3-415b-9d20-58d81647753b,4,5,b97740b9-e6cf-4cc7-a734-a1097e120add,false,SP
"3ec53f0c-962f-4e9b-a667-0a486561e02e","65477459-0373-42a6-9f8e-89715660e120",d89d33d7-59c3-415b-9d20-58d81647753b,4,5,b97740b9-e6cf-4cc7-a734-a1097e120add,true,SP
"88e60865-b810-4aa6-b999-1d1cb7ab14b7",f2622e2f-9d68-4386-9ec3-156ddefa5a5f,d89d33d7-59c3-415b-9d20-58d81647753b,4,5,b97740b9-e6cf-4cc7-a734-a1097e120add,false,SP
"7a554edb-e310-4437-ab6f-cc18a119ae83","7383c3d9-081b-4de8-b052-148beacd90fa",d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"555bfffd-2d0b-4827-92ea-1334b6fc262d",true,SP
"683844e4-4321-433b-b86b-265887e44ddc","0923ff53-e7e0-493a-ab20-75997026b727",d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"555bfffd-2d0b-4827-92ea-1334b6fc262d",false,SP
"81f119c2-8ddb-4b71-85b5-2dc3c528fa29","1a1142c5-16d6-4a3b-b3ee-d90adbab9ce2",d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"555bfffd-2d0b-4827-92ea-1334b6fc262d",true,SP
"21506991-a9d2-4dd8-8cec-4c500977a1e7","0b9550ea-4612-47a3-af54-da4d46088a4f",d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"555bfffd-2d0b-4827-92ea-1334b6fc262d",false,SP
"88604e17-0abf-4570-8619-26e2d2a8f6fa","0995a25a-0742-4631-9169-76097beb307e",d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"555bfffd-2d0b-4827-92ea-1334b6fc262d",false,SP
"3825a93d-e772-46c3-a415-8874e619c390","01baa0d1-d7e2-424f-859c-bd2f06a826b8",d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"555bfffd-2d0b-4827-92ea-1334b6fc262d",false,SP
ae64c63c-c4c2-41fb-a385-4b7b3e1d9b55,"46f06f61-fede-4020-b6dc-92e7d3b2d311",d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"555bfffd-2d0b-4827-92ea-1334b6fc262d",false,SP
d62cf1cb-ccd7-4f43-aeff-a59353487f49,ee86754d-fe6e-4146-bd6b-f09abe80d12c,d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"555bfffd-2d0b-4827-92ea-1334b6fc262d",false,SP
"3abd82f8-5798-411f-8410-28200dd4e081","868fd264-c23f-4670-9271-db840f7d3018",d89d33d7-59c3-415b-9d20-58d81647753b,2,3,"555bfffd-2d0b-4827-92ea-1334b6fc262d",false,SP
"815df2fc-7708-4cec-bf33-2140d13ffd8e","1be7f06f-2430-49cb-a977-1f01bdfa5ebc",e22560fd-6b3f-449f-adc8-2de5849c7527,1,2,ebdf25e9-4da2-4e0d-acfa-11c47478224f,true,RJ
f82e4abb-9ff2-47cb-a712-5e61000eabcf,"309aa1d1-9a4f-4ac7-b2fe-977a45c3b759",e22560fd-6b3f-449f-adc8-2de5849c7527,1,2,ebdf25e9-4da2-4e0d-acfa-11c47478224f,false,RJ
"50290ae1-3f3c-4014-b30f-68babe331f46","6c4cfde6-25a1-45ba-ba12-f24e6ff0b959",e22560fd-6b3f-449f-adc8-2de5849c7527,1,2,ebdf25e9-4da2-4e0d-acfa-11c47478224f,false,RJ
ebff1920-285a-45aa-b321-13a1d304046b,"0b9550ea-4612-47a3-af54-da4d46088a4f",e22560fd-6b3f-449f-adc8-2de5849c7527,1,2,ebdf25e9-4da2-4e0d-acfa-11c47478224f,false,RJ
"9972d5d4-5614-412e-a528-c6d8ed0b3001","86929a40-98a4-45ca-802f-d396483b5839",e22560fd-6b3f-449f-adc8-2de5849c7527,1,2,ebdf25e9-4da2-4e0d-acfa-11c47478224f,false,RJ
"0ed386c4-dd89-470a-9c87-f9da35d87bc1","0995a25a-0742-4631-9169-76097beb307e",e22560fd-6b3f-449f-adc8-2de5849c7527,1,2,ebdf25e9-4da2-4e0d-acfa-11c47478224f,false,RJ
"5b615fa3-5d3f-42b2-bbf9-581c36a7397f","571ebf36-b0c5-4215-b209-f2cbece92720",e22560fd-6b3f-449f-adc8-2de5849c7527,1,2,ebdf25e9-4da2-4e0d-acfa-11c47478224f,false,RJ
a8dcd932-582e-44d5-b80c-4d975ef0e602,e90bc524-e19c-4fd6-b01a-0acfb53b31ce,e22560fd-6b3f-449f-adc8-2de5849c7527,1,2,ebdf25e9-4da2-4e0d-acfa-11c47478224f,false,RJ
"301b4318-b4c0-4483-a423-9226e543f766","44726449-ba64-4f38-a172-2df792cfd018",e22560fd-6b3f-449f-adc8-2de5849c7527,1,2,ebdf25e9-4da2-4e0d-acfa-11c47478224f,false,RJ
"17b81a46-7778-475d-b90d-e49de480fe42",b2d2b12c-9759-4077-a9aa-d0156ed68ba4,e22560fd-6b3f-449f-adc8-2de5849c7527,1,2,ebdf25e9-4da2-4e0d-acfa-11c47478224f,false,RJ
"1d8c0e33-b69b-4460-aeb6-aec04bc286cf","96a35436-bc24-4a11-8c67-d26ee62208cd",e22560fd-6b3f-449f-adc8-2de5849c7527,1,2,ebdf25e9-4da2-4e0d-acfa-11c47478224f,false,RJ
"2442414f-77a2-424c-9467-ea78b0c5f728","1a1142c5-16d6-4a3b-b3ee-d90adbab9ce2",e22560fd-6b3f-449f-adc8-2de5849c7527,1,2,ebdf25e9-4da2-4e0d-acfa-11c47478224f,false,RJ
"43e46f15-cade-4ee3-ac88-630d77d9c625",f3b3e37c-db8c-44cf-9abb-78531df44c8a,e22560fd-6b3f-449f-adc8-2de5849c7527,1,2,ebdf25e9-4da2-4e0d-acfa-11c47478224f,false,RJ
"6f765c95-7c59-4d7e-bae6-b9cc45cb9d38","3cc02517-5304-4405-bb55-acd4c90b9960",e22560fd-6b3f-449f-adc8-2de5849c7527,1,2,ebdf25e9-4da2-4e0d-acfa-11c47478224f,true,RJ
"7c1a2f3c-eebb-42ae-9198-2772d1263fa1","0995a25a-0742-4631-9169-76097beb307e",c20cf08e-c713-4510-a327-36abf99465d6,3,4,f2e77695-4f76-4c32-b6a5-aa5c9f46a2ec,true,PR
f2c89c8b-4a10-4dee-84bd-08a7a40147a3,"309aa1d1-9a4f-4ac7-b2fe-977a45c3b759",c20cf08e-c713-4510-a327-36abf99465d6,3,4,f2e77695-4f76-4c32-b6a5-aa5c9f46a2ec,true,PR
abc075f9-d83f-428b-ac87-6fe153cac779,e90bc524-e19c-4fd6-b01a-0acfb53b31ce,c20cf08e-c713-4510-a327-36abf99465d6,3,4,f2e77695-4f76-4c32-b6a5-aa5c9f46a2ec,false,PR
"1f25331f-fc48-459a-9441-35c9752f9953","9f4f2119-0205-47b9-be50-e4e11ca7c95e",c20cf08e-c713-4510-a327-36abf99465d6,3,4,f2e77695-4f76-4c32-b6a5-aa5c9f46a2ec,false,PR
f465a603-9f47-42a7-8bba-790cfbf316b8,c4379e3f-4898-4ce1-88c8-5f5cd9f64419,c20cf08e-c713-4510-a327-36abf99465d6,3,4,f2e77695-4f76-4c32-b6a5-aa5c9f46a2ec,false,PR
d6b04451-4b90-4671-b769-e40fe04c6c98,"565c1332-859e-4de4-871b-536f092e432f",c20cf08e-c713-4510-a327-36abf99465d6,3,4,f2e77695-4f76-4c32-b6a5-aa5c9f46a2ec,false,PR
da05e714-60b8-4065-822f-c5c094c4bb83,"14eb6393-5a3f-43b7-8e6b-08d1abe69524",c20cf08e-c713-4510-a327-36abf99465d6,3,4,f2e77695-4f76-4c32-b6a5-aa5c9f46a2ec,false,PR
a9eadc1a-6e42-4f6a-a123-3bdaccd48bd4,"309aa1d1-9a4f-4ac7-b2fe-977a45c3b759","1eae8d76-45cf-41c9-a724-674d3f776ad7",2,3,"857629c2-a42e-4797-b79a-dd5f688cf97a",true,SC
bd16695c-887e-46d0-96c6-6516b3e6af3b,"1be7f06f-2430-49cb-a977-1f01bdfa5ebc","1eae8d76-45cf-41c9-a724-674d3f776ad7",2,3,"857629c2-a42e-4797-b79a-dd5f688cf97a",false,SC
a4c350d1-bda2-4ee0-8c0c-797f126ec4ba,"571ebf36-b0c5-4215-b209-f2cbece92720","4b829aa5-6115-4cdb-9587-0e4f1668d906",6,7,c3d73478-316e-4c6d-9f11-4acc5d10710a,true,PR
e3cdc43e-5607-444c-b8e1-560d62eba622,dea7ac2e-37e8-4c68-ae5d-e4683865e407,"4b829aa5-6115-4cdb-9587-0e4f1668d906",6,7,c3d73478-316e-4c6d-9f11-4acc5d10710a,false,PR
f6d557a2-4df4-480f-9093-cecbcb336962,"868fd264-c23f-4670-9271-db840f7d3018","4b829aa5-6115-4cdb-9587-0e4f1668d906",6,7,c3d73478-316e-4c6d-9f11-4acc5d10710a,false,PR
d1b38723-6a95-43d7-a8d5-5220f50b3c85,b2d2b12c-9759-4077-a9aa-d0156ed68ba4,"4b829aa5-6115-4cdb-9587-0e4f1668d906",6,7,c3d73478-316e-4c6d-9f11-4acc5d10710a,false,PR
ad8215de-4b3f-4917-ac07-540e8d485190,daccdf72-e4b0-42f8-ba98-e647ced43f8a,"4b829aa5-6115-4cdb-9587-0e4f1668d906",6,7,c3d73478-316e-4c6d-9f11-4acc5d10710a,false,PR
"29f0c6bc-760f-4682-a98f-b7a35cd0f716",e90bc524-e19c-4fd6-b01a-0acfb53b31ce,"4b829aa5-6115-4cdb-9587-0e4f1668d906",6,7,c3d73478-316e-4c6d-9f11-4acc5d10710a,false,PR
f440d642-cf51-4866-9255-c3cee492d737,"0995a25a-0742-4631-9169-76097beb307e","4b829aa5-6115-4cdb-9587-0e4f1668d906",6,7,c3d73478-316e-4c6d-9f11-4acc5d10710a,false,PR
bd4bf811-db8b-4d34-99bf-3fdb411185cf,"309aa1d1-9a4f-4ac7-b2fe-977a45c3b759","4b829aa5-6115-4cdb-9587-0e4f1668d906",6,7,c3d73478-316e-4c6d-9f11-4acc5d10710a,false,PR
de6f6812-8980-4a3c-83ef-868e6375935a,"14eb6393-5a3f-43b7-8e6b-08d1abe69524","4b829aa5-6115-4cdb-9587-0e4f1668d906",6,7,c3d73478-316e-4c6d-9f11-4acc5d10710a,false,PR
"0ffd5391-6542-42e0-868a-abd21a00185f","65477459-0373-42a6-9f8e-89715660e120",e22560fd-6b3f-449f-adc8-2de5849c7527,4,5,f82e3bfd-efe1-4814-b5d2-5c6ea37f6bae,false,RJ
"261557ae-90e6-47eb-a2b2-40b5a97ee322","825acba7-e8f2-4735-8126-d32370b728cd",e22560fd-6b3f-449f-adc8-2de5849c7527,4,5,f82e3bfd-efe1-4814-b5d2-5c6ea37f6bae,false,RJ
f057f656-3ead-4f69-8790-a545fdacea4e,c48415f7-4a86-4b0e-8b10-13a68b01475c,e22560fd-6b3f-449f-adc8-2de5849c7527,4,5,f82e3bfd-efe1-4814-b5d2-5c6ea37f6bae,false,RJ
ae9544fc-5c3e-4db1-8407-d7e9ba592fe8,c4379e3f-4898-4ce1-88c8-5f5cd9f64419,e22560fd-6b3f-449f-adc8-2de5849c7527,4,5,f82e3bfd-efe1-4814-b5d2-5c6ea37f6bae,true,RJ
